opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,manager,regional_office,cycle_time,revenue_log,employees_log,Target,Score_Risco
STTAXKIU,Corliss Cosme,GTX Plus Pro,Konex,Won,2017-02-27,2017-05-30,5159.0,technolgy,1980.0,7708.38,13756.0,United States,,GTX,5482.0,Cara Losch,East,92,8.950193048278516,9.529303064460995,1,40
QJ25CASO,Markita Hansen,GTX Plus Pro,Xx-holding,Lost,2017-04-02,2017-05-15,0.0,finance,1993.0,7537.24,20293.0,United States,,GTX,5482.0,Celia Rouche,West,43,8.927744012004242,9.918080554839028,0,48
PDXFONE0,Reed Clapper,GTXPro,Mathtouch,Won,2017-05-25,2017-06-07,5420.0,marketing,1984.0,3027.46,9516.0,Jordan,,,,Rocco Neubert,East,13,8.015809518475102,9.160834952072344,1,42
QYKTG5QA,Marty Freudenburg,MG Advanced,Isdom,Lost,2017-06-07,2017-09-04,0.0,medical,2002.0,3178.24,4540.0,United States,,MG,3393.0,Melvin Marxen,Central,89,8.064397453499982,8.420902531097951,0,46
41IM8V9E,Zane Levy,GTX Basic,Finjob,Lost,2017-06-05,2017-09-27,0.0,employment,1988.0,2059.9,3644.0,United States,,GTX,550.0,Summer Sewald,West,114,7.630898059577463,8.201111644442758,0,44
ITHR5WLF,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-01-04,2017-03-12,3676.0,retail,2001.0,2437.85,4874.0,United States,,MG,3393.0,Celia Rouche,West,67,7.799281895709674,8.491875383431948,1,46
E28C318S,James Ascencio,GTX Basic,Newex,Won,2017-09-08,2017-11-04,546.0,services,1991.0,1012.72,3492.0,Germany,,GTX,550.0,Summer Sewald,West,57,6.921382011896794,8.158516244806831,1,41
G8XGVIG2,Zane Levy,GTX Plus Basic,Lexiqvolax,Lost,2017-07-17,2017-07-26,0.0,medical,2004.0,1618.89,3889.0,United States,,GTX,1096.0,Summer Sewald,West,9,7.390113524686469,8.266164436612492,0,52
TRET6F45,Vicki Laflamme,GTX Plus Pro,Faxquote,Won,2017-09-24,2017-12-26,5624.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,GTX,5482.0,Celia Rouche,West,93,7.510332029356891,8.629807335785372,1,43
IAVMELUO,Wilburn Farren,GTXPro,Gekko & Co,Won,2017-03-17,2017-05-30,6135.0,retail,1990.0,2520.83,3502.0,United States,,,,Cara Losch,East,74,7.832740107432939,8.161375023197486,1,42
JW2FHT1G,Anna Snelling,MG Advanced,dambase,Won,2017-03-31,2017-04-08,3626.0,marketing,1995.0,2173.98,2928.0,United States,Inity,MG,3393.0,Dustin Brinkmann,Central,8,7.684774748078207,7.982416346827733,1,56
LHG76MIU,Markita Hansen,MG Special,Rantouch,Won,2017-10-04,2017-12-03,62.0,telecommunications,1994.0,1188.42,3015.0,United States,,MG,55.0,Celia Rouche,West,60,7.081221072332061,8.011686729127847,1,48
M6UEZLOQ,Maureen Marcano,GTX Plus Basic,Cheers,Won,2017-02-11,2017-06-23,1069.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,GTX,1096.0,Summer Sewald,West,132,8.35957985684692,8.77539495854551,1,32
T4SSD24J,Boris Faz,GTX Basic,Silis,Won,2017-09-30,2017-12-05,541.0,medical,1994.0,2818.38,6290.0,United States,,GTX,550.0,Rocco Neubert,East,66,7.944272281603784,8.74687531957003,1,42
8H95X3AP,Boris Faz,GTX Plus Pro,Iselectrics,Won,2017-04-15,2017-04-24,5293.0,technolgy,2011.0,527.11,1428.0,United States,Acme Corporation,GTX,5482.0,Rocco Neubert,East,9,6.26930459534122,7.264730177929867,1,49
FR8FT0ZX,Markita Hansen,GTX Plus Pro,Green-Plus,Won,2017-06-22,2017-09-04,4916.0,services,2003.0,692.19,1922.0,United States,,GTX,5482.0,Celia Rouche,West,74,6.541304131886272,7.56164174558878,1,47
55O18ALO,Kary Hendrixson,GTXPro,Fasehatice,Lost,2017-08-26,2017-11-08,0.0,retail,1990.0,4968.91,7523.0,United States,,,,Summer Sewald,West,74,8.511157010274799,8.925853190420922,0,46
152DN1FE,Darcel Schlecht,GTX Plus Basic,Cancity,Lost,2017-07-10,2017-07-12,0.0,retail,2001.0,718.62,2448.0,United States,,GTX,1096.0,Melvin Marxen,Central,2,6.578723294908609,7.803435056952168,0,59
09GK47AY,Garret Kinder,GTX Plus Basic,Ontomedia,Lost,2017-07-29,2017-08-02,0.0,employment,1997.0,882.12,2769.0,United States,,GTX,1096.0,Cara Losch,East,4,6.783461091710096,7.926602599181384,0,61
B05SO4C6,Niesha Huffines,GTX Plus Basic,Hottechi,Lost,2017-10-16,2017-11-19,0.0,technolgy,1997.0,8170.38,16499.0,Korea,,GTX,1096.0,Melvin Marxen,Central,34,9.008393084238966,9.711115659888671,0,46
V8ELYA6F,Anna Snelling,GTX Plus Pro,Treequote,Won,2017-11-14,2017-11-15,5276.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,5482.0,Dustin Brinkmann,Central,1,8.569233306863506,9.059052257762401,1,58
04LU4OPA,Daniell Hammack,GTX Plus Pro,Acme Corporation,Won,2017-04-10,2017-06-11,5721.0,technolgy,1996.0,1100.04,2822.0,United States,,GTX,5482.0,Rocco Neubert,East,62,7.004010466671277,7.945555428253489,1,46
2DT6W3HA,Reed Clapper,MG Advanced,Bluth Company,Lost,2017-11-27,2017-12-12,0.0,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,MG,3393.0,Rocco Neubert,East,15,7.1255405000516605,8.01565761455734,0,42
MPCJV2LA,Kary Hendrixson,GTX Plus Basic,Hatfan,Lost,2017-05-20,2017-08-21,0.0,services,1982.0,792.46,1299.0,United States,,GTX,1096.0,Summer Sewald,West,93,6.676403129118039,7.170119543449628,0,45
8I4915WD,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,2017-06-08,2017-09-02,805.0,medical,2004.0,1618.89,3889.0,United States,,GTX,1096.0,Summer Sewald,West,86,7.390113524686469,8.266164436612492,1,42
B2Z4BB5U,Cecily Lampkin,GTX Plus Pro,Toughzap,Lost,2017-09-26,2017-10-06,0.0,retail,1995.0,332.43,799.0,United States,,GTX,5482.0,Dustin Brinkmann,Central,10,5.809432948272155,6.684611727667927,0,50
OHAARANW,Darcel Schlecht,GTXPro,Bioholding,Lost,2017-12-19,2017-12-30,0.0,medical,2012.0,587.34,1356.0,Philipines,,,,Melvin Marxen,Central,11,6.377305012079846,7.213031659834869,0,52
0GM4GDFT,Daniell Hammack,GTXPro,Bluth Company,Lost,2017-10-19,2017-10-28,0.0,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,,,Rocco Neubert,East,9,7.1255405000516605,8.01565761455734,0,51
3F5AAJZB,Garret Kinder,GTXPro,Gekko & Co,Won,2017-06-21,2017-06-26,5622.0,retail,1990.0,2520.83,3502.0,United States,,,,Cara Losch,East,5,7.832740107432939,8.161375023197486,1,60
NT510FGZ,Jonathan Berthelot,MG Special,Toughzap,Lost,2017-07-01,2017-08-27,0.0,retail,1995.0,332.43,799.0,United States,,MG,55.0,Melvin Marxen,Central,57,5.809432948272155,6.684611727667927,0,44
I8A539VV,Vicki Laflamme,GTXPro,Newex,Won,2017-04-26,2017-04-27,4735.0,services,1991.0,1012.72,3492.0,Germany,,,,Celia Rouche,West,1,6.921382011896794,8.158516244806831,1,56
4ELXMIIO,Donn Cantrell,GTX Basic,Umbrella Corporation,Lost,2017-08-22,2017-09-01,0.0,finance,1998.0,2022.14,5113.0,United States,,GTX,550.0,Rocco Neubert,East,10,7.6124060389254975,8.539737155851132,0,56
CVPH0J04,Markita Hansen,GTXPro,Sunnamplex,Won,2017-03-27,2017-06-26,4968.0,marketing,2008.0,894.37,1593.0,Poland,,,,Celia Rouche,West,91,6.797237040666615,7.374001859350161,1,47
F481S8G3,Kami Bicknell,GTX Basic,J-Texon,Won,2017-03-26,2017-05-22,545.0,retail,1989.0,1388.67,3583.0,United States,,GTX,550.0,Summer Sewald,West,57,7.2368215878665625,8.18423477409482,1,44
K25Z2KKH,Darcel Schlecht,GTX Plus Basic,Streethex,Lost,2017-09-29,2017-10-05,0.0,retail,1988.0,1376.8,1165.0,Belgium,,GTX,1096.0,Melvin Marxen,Central,6,7.228243303159095,7.061334366910438,0,57
POB32WHJ,Daniell Hammack,GTX Plus Basic,Acme Corporation,Lost,2017-03-04,2017-05-06,0.0,technolgy,1996.0,1100.04,2822.0,United States,,GTX,1096.0,Rocco Neubert,East,63,7.004010466671277,7.945555428253489,0,46
ALW92XQL,Gladys Colclough,GTX Basic,Isdom,Lost,2016-12-20,2017-03-25,0.0,medical,2002.0,3178.24,4540.0,United States,,GTX,550.0,Melvin Marxen,Central,95,8.064397453499982,8.420902531097951,0,46
GIUUTBXM,Kary Hendrixson,GTXPro,Y-corporation,Won,2016-11-21,2017-03-14,5539.0,employment,1983.0,2871.35,9561.0,United States,,,,Summer Sewald,West,113,7.962885789038285,9.165552189186048,1,45
SCR1IKLQ,Anna Snelling,GTX Plus Pro,Bioholding,Won,2017-07-27,2017-07-29,5068.0,medical,2012.0,587.34,1356.0,Philipines,,GTX,5482.0,Dustin Brinkmann,Central,2,6.377305012079846,7.213031659834869,1,60
IDO6PU1B,Zane Levy,GTX Plus Pro,Hatfan,Lost,2017-10-14,2017-10-23,0.0,services,1982.0,792.46,1299.0,United States,,GTX,5482.0,Summer Sewald,West,9,6.676403129118039,7.170119543449628,0,51
ZMEKFXC5,Niesha Huffines,MG Special,Globex Corporation,Lost,2017-10-22,2017-10-28,0.0,technolgy,2000.0,1223.72,2497.0,Norway,,MG,55.0,Melvin Marxen,Central,6,7.110467525423826,7.823245690685523,0,59
CEQ3J96G,Anna Snelling,MG Special,Funholding,Won,2017-05-13,2017-08-04,54.0,finance,1991.0,2819.5,7227.0,United States,Golddex,MG,55.0,Dustin Brinkmann,Central,83,7.944669453180031,8.885717651712119,1,47
KU28360J,Kary Hendrixson,GTX Basic,Fasehatice,Won,2016-11-12,2017-03-19,578.0,retail,1990.0,4968.91,7523.0,United States,,GTX,550.0,Summer Sewald,West,127,8.511157010274799,8.925853190420922,1,40
7DA7E2K7,Maureen Marcano,MG Advanced,J-Texon,Won,2017-08-08,2017-11-06,3415.0,retail,1989.0,1388.67,3583.0,United States,,MG,3393.0,Summer Sewald,West,90,7.2368215878665625,8.18423477409482,1,42
BXXGLPD7,Niesha Huffines,MG Special,Domzoom,Lost,2017-10-21,2017-11-01,0.0,entertainment,1998.0,217.87,551.0,United States,,MG,55.0,Melvin Marxen,Central,11,5.3884779462559935,6.313548046277095,0,52
3AB31BUU,Moses Frase,GTX Plus Basic,Conecom,Won,2017-04-22,2017-04-27,1024.0,technolgy,2005.0,1520.66,1806.0,United States,,GTX,1096.0,Dustin Brinkmann,Central,5,7.3275571231903545,7.499423290592229,1,58
NXFAXN16,Anna Snelling,MG Special,Streethex,Won,2017-06-06,2017-09-27,55.0,retail,1988.0,1376.8,1165.0,Belgium,,MG,55.0,Dustin Brinkmann,Central,113,7.228243303159095,7.061334366910438,1,44
U8XA7JCO,Versie Hillebrand,MG Special,dambase,Won,2017-03-27,2017-06-28,49.0,marketing,1995.0,2173.98,2928.0,United States,Inity,MG,55.0,Dustin Brinkmann,Central,93,7.684774748078207,7.982416346827733,1,39
LDAXEBR0,Jonathan Berthelot,GTX Basic,Treequote,Won,2017-06-03,2017-06-22,639.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,550.0,Melvin Marxen,Central,19,8.569233306863506,9.059052257762401,1,44
1MCE2AOV,Darcel Schlecht,GTXPro,Rundofase,Won,2017-02-28,2017-06-02,4407.0,technolgy,1983.0,1008.06,1238.0,United States,,,,Melvin Marxen,Central,94,6.916774483402297,7.122059881629142,1,43
7TCCYDR3,Maureen Marcano,GTXPro,Scotfind,Won,2017-04-20,2017-05-27,4543.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,,,Summer Sewald,West,37,8.757134074332273,9.728002573001161,1,40
100W6J9A,Darcel Schlecht,GTXPro,Treequote,Lost,2017-07-13,2017-07-19,0.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,,,Melvin Marxen,Central,6,8.569233306863506,9.059052257762401,0,57
3LO8XJBY,Niesha Huffines,MG Special,Condax,Won,2017-04-26,2017-06-05,54.0,medical,2017.0,4.54,9.0,United States,,MG,55.0,Melvin Marxen,Central,40,1.7119945007591924,2.302585092994046,1,46
902REDPA,Daniell Hammack,GTXPro,Xx-zobam,Lost,2016-11-07,2017-03-09,0.0,entertainment,1989.0,3838.39,8274.0,United States,,,,Rocco Neubert,East,122,8.253068778796447,9.020994200245264,0,45
8VKD2CCH,Rosie Papadopoulos,GTXPro,Massive Dynamic,Won,2016-11-27,2017-03-21,4829.0,entertainment,1989.0,665.06,1095.0,United States,,,,Cara Losch,East,114,6.501379756572611,6.999422467507961,1,42
XP1PQSPC,Markita Hansen,GTX Plus Basic,Kan-code,Won,2017-08-28,2017-09-27,1081.0,software,1982.0,11698.03,34288.0,United States,,GTX,1096.0,Celia Rouche,West,30,9.367261211366051,10.442579882010428,1,46
4U2Z53VS,Versie Hillebrand,MG Special,Inity,Lost,2017-07-29,2017-08-10,0.0,marketing,1986.0,2403.58,8801.0,United States,,MG,55.0,Dustin Brinkmann,Central,12,7.785130531114553,9.082734247371036,0,56
NMF60XWK,Anna Snelling,MG Special,Cancity,Lost,2017-10-04,2017-10-13,0.0,retail,2001.0,718.62,2448.0,United States,,MG,55.0,Dustin Brinkmann,Central,9,6.578723294908609,7.803435056952168,0,51
N54HHLC4,Kary Hendrixson,GTX Plus Pro,Sunnamplex,Lost,2017-07-10,2017-07-12,0.0,marketing,2008.0,894.37,1593.0,Poland,,GTX,5482.0,Summer Sewald,West,2,6.797237040666615,7.374001859350161,0,56
R2C8A8SA,Daniell Hammack,GTX Plus Basic,Massive Dynamic,Lost,2017-10-18,2017-11-05,0.0,entertainment,1989.0,665.06,1095.0,United States,,GTX,1096.0,Rocco Neubert,East,18,6.501379756572611,6.999422467507961,0,45
CAXTE48L,Hayden Neloms,MG Advanced,Cheers,Won,2017-07-17,2017-07-24,3363.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,MG,3393.0,Celia Rouche,West,7,8.35957985684692,8.77539495854551,1,53
CJZLM3WA,Garret Kinder,MG Special,Betasoloin,Lost,2017-07-01,2017-09-16,0.0,medical,1999.0,251.41,495.0,United States,,MG,55.0,Cara Losch,East,77,5.531054749533568,6.206575926724928,0,47
5DOARVYO,Lajuana Vencill,MG Special,Genco Pura Olive Oil Company,Lost,2017-08-30,2017-09-10,0.0,retail,2007.0,894.33,1635.0,Italy,,MG,55.0,Dustin Brinkmann,Central,11,6.797192365399952,7.400009517162692,0,57
7PEL3AIZ,Darcel Schlecht,GTXPro,Isdom,Won,2017-10-23,2017-10-24,5685.0,medical,2002.0,3178.24,4540.0,United States,,,,Melvin Marxen,Central,1,8.064397453499982,8.420902531097951,1,56
JMQRT3TC,Versie Hillebrand,MG Special,Dontechi,Won,2017-09-09,2017-12-31,57.0,software,1982.0,4618.0,10083.0,United States,,MG,55.0,Dustin Brinkmann,Central,113,8.437933510430605,9.218705288307811,1,34
JECCHO49,Darcel Schlecht,MG Advanced,Rundofase,Won,2017-05-09,2017-06-26,3249.0,technolgy,1983.0,1008.06,1238.0,United States,,MG,3393.0,Melvin Marxen,Central,48,6.916774483402297,7.122059881629142,1,43
0ZHLQFGU,Kami Bicknell,GTXPro,Blackzim,Won,2016-12-10,2017-03-22,4839.0,retail,2009.0,497.11,1588.0,United States,,,,Summer Sewald,West,102,6.210820936167614,7.370860166536716,1,44
3AU5SZ3V,Donn Cantrell,GTXPro,Donquadtech,Won,2017-03-05,2017-03-23,4443.0,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,,,Rocco Neubert,East,18,7.446398383944561,8.069342366811636,1,46
59SUBXGP,Anna Snelling,MG Special,Streethex,Won,2017-07-26,2017-12-02,53.0,retail,1988.0,1376.8,1165.0,Belgium,,MG,55.0,Dustin Brinkmann,Central,129,7.228243303159095,7.061334366910438,1,42
ONYNTUCG,Darcel Schlecht,GTXPro,Funholding,Lost,2016-11-19,2017-03-17,0.0,finance,1991.0,2819.5,7227.0,United States,Golddex,,,Melvin Marxen,Central,118,7.944669453180031,8.885717651712119,0,41
UPAGB68Z,Maureen Marcano,GTX Plus Pro,Lexiqvolax,Won,2017-04-20,2017-04-30,5958.0,medical,2004.0,1618.89,3889.0,United States,,GTX,5482.0,Summer Sewald,West,10,7.390113524686469,8.266164436612492,1,50
HBWY3B48,Kami Bicknell,GTXPro,Y-corporation,Lost,2017-04-26,2017-04-28,0.0,employment,1983.0,2871.35,9561.0,United States,,,,Summer Sewald,West,2,7.962885789038285,9.165552189186048,0,58
B5OXRZTT,Zane Levy,GTX Basic,Kan-code,Won,2017-11-15,2017-11-25,530.0,software,1982.0,11698.03,34288.0,United States,,GTX,550.0,Summer Sewald,West,10,9.367261211366051,10.442579882010428,1,53
JNKDEAG9,Gladys Colclough,GTX Plus Pro,Condax,Lost,2017-04-13,2017-04-19,0.0,medical,2017.0,4.54,9.0,United States,,GTX,5482.0,Melvin Marxen,Central,6,1.7119945007591924,2.302585092994046,0,60
AJIPJP75,Marty Freudenburg,GTX Plus Basic,Codehow,Lost,2016-11-24,2017-03-05,0.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,1096.0,Melvin Marxen,Central,101,7.9068786691495045,7.879291485082271,0,45
F3G00C56,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-06-29,2017-07-08,3562.0,retail,2001.0,2437.85,4874.0,United States,,MG,3393.0,Celia Rouche,West,9,7.799281895709674,8.491875383431948,1,51
9537WTHG,Kami Bicknell,GTX Basic,Rantouch,Lost,2017-04-13,2017-06-09,0.0,telecommunications,1994.0,1188.42,3015.0,United States,,GTX,550.0,Summer Sewald,West,57,7.081221072332061,8.011686729127847,0,44
CZF82O5B,Cecily Lampkin,MG Advanced,Hottechi,Won,2017-05-12,2017-05-27,3831.0,technolgy,1997.0,8170.38,16499.0,Korea,,MG,3393.0,Dustin Brinkmann,Central,15,9.008393084238966,9.711115659888671,1,41
Q0R3ZBNT,Wilburn Farren,MG Special,Silis,Won,2017-09-22,2017-11-08,56.0,medical,1994.0,2818.38,6290.0,United States,,MG,55.0,Cara Losch,East,47,7.944272281603784,8.74687531957003,1,41
7OIR36P2,Donn Cantrell,GTXPro,Acme Corporation,Won,2017-11-15,2017-12-27,4980.0,technolgy,1996.0,1100.04,2822.0,United States,,,,Rocco Neubert,East,42,7.004010466671277,7.945555428253489,1,46
3BFBN8JW,Versie Hillebrand,MG Advanced,Funholding,Lost,2017-04-11,2017-04-18,0.0,finance,1991.0,2819.5,7227.0,United States,Golddex,MG,3393.0,Dustin Brinkmann,Central,7,7.944669453180031,8.885717651712119,0,57
47QKNXLO,Rosie Papadopoulos,GTX Basic,Yearin,Won,2017-10-11,2017-12-10,472.0,retail,2005.0,2261.05,3851.0,United States,,GTX,550.0,Cara Losch,East,60,7.724026760764218,8.256347772918016,1,44
MG0LTCCE,Daniell Hammack,GTX Plus Basic,Xx-zobam,Won,2017-07-23,2017-07-30,1231.0,entertainment,1989.0,3838.39,8274.0,United States,,GTX,1096.0,Rocco Neubert,East,7,8.253068778796447,9.020994200245264,1,56
4NAK1XFV,Rosie Papadopoulos,MG Special,Umbrella Corporation,Lost,2017-03-12,2017-05-18,0.0,finance,1998.0,2022.14,5113.0,United States,,MG,55.0,Cara Losch,East,67,7.6124060389254975,8.539737155851132,0,44
AV4ZPXE3,Zane Levy,MG Advanced,Doncon,Won,2017-03-27,2017-04-03,4253.0,technolgy,2010.0,587.72,1501.0,United States,,MG,3393.0,Summer Sewald,West,7,6.377950688618344,7.31455283232408,1,59
YQXAY03C,Cassey Cress,MG Advanced,Umbrella Corporation,Lost,2017-04-14,2017-04-19,0.0,finance,1998.0,2022.14,5113.0,United States,,MG,3393.0,Rocco Neubert,East,5,7.6124060389254975,8.539737155851132,0,61
3WC1FUFP,Anna Snelling,GTX Plus Basic,Zumgoity,Lost,2017-05-08,2017-05-18,0.0,medical,1984.0,441.08,1210.0,United States,,GTX,1096.0,Dustin Brinkmann,Central,10,6.091490861175107,7.099201743553092,0,54
N60UJ28O,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,2017-04-18,2017-04-22,1158.0,finance,1993.0,7537.24,20293.0,United States,,GTX,1096.0,Summer Sewald,West,4,8.927744012004242,9.918080554839028,1,58
84V18DBW,Anna Snelling,GTX Plus Basic,Finhigh,Won,2017-01-28,2017-06-01,1216.0,finance,2006.0,1102.43,1759.0,United States,,GTX,1096.0,Dustin Brinkmann,Central,124,7.00617878915823,7.473069088032197,1,47
XAKK81WB,Elease Gluck,MG Special,Sonron,Won,2017-11-29,2017-12-18,58.0,telecommunications,1999.0,1699.85,5108.0,United States,,MG,55.0,Celia Rouche,West,19,7.438883405085958,8.538758969330798,1,44
K0ZYCW3U,Niesha Huffines,GTX Basic,Dontechi,Won,2017-05-15,2017-06-27,603.0,software,1982.0,4618.0,10083.0,United States,,GTX,550.0,Melvin Marxen,Central,43,8.437933510430605,9.218705288307811,1,46
B0XO4WY7,Donn Cantrell,GTX Basic,Massive Dynamic,Won,2017-06-22,2017-07-02,553.0,entertainment,1989.0,665.06,1095.0,United States,,GTX,550.0,Rocco Neubert,East,10,6.501379756572611,6.999422467507961,1,55
JQNSK78U,Moses Frase,GTX Plus Pro,Condax,Lost,2017-05-01,2017-05-10,0.0,medical,2017.0,4.54,9.0,United States,,GTX,5482.0,Dustin Brinkmann,Central,9,1.7119945007591924,2.302585092994046,0,50
PE3P7M7S,Anna Snelling,MG Special,Statholdings,Won,2017-08-30,2017-09-08,55.0,employment,1997.0,291.27,586.0,United States,,MG,55.0,Dustin Brinkmann,Central,9,5.677678032570093,6.375024819828097,1,51
1F950BGI,Lajuana Vencill,MG Special,Genco Pura Olive Oil Company,Won,2017-05-16,2017-06-01,56.0,retail,2007.0,894.33,1635.0,Italy,,MG,55.0,Dustin Brinkmann,Central,16,6.797192365399952,7.400009517162692,1,48
UYP3NNU6,Kami Bicknell,GTX Basic,Groovestreet,Won,2016-12-19,2017-03-16,441.0,retail,2003.0,223.8,299.0,United States,,GTX,550.0,Summer Sewald,West,87,5.415211118019536,5.703782474656201,1,40
V9E582SK,Garret Kinder,GTX Basic,Konex,Won,2016-11-27,2017-03-16,469.0,technolgy,1980.0,7708.38,13756.0,United States,,GTX,550.0,Cara Losch,East,109,8.950193048278516,9.529303064460995,1,43
610D6711,Cassey Cress,MG Advanced,Silis,Won,2017-07-22,2017-11-23,2986.0,medical,1994.0,2818.38,6290.0,United States,,MG,3393.0,Rocco Neubert,East,124,7.944272281603784,8.74687531957003,1,46
8V4PEF5D,Moses Frase,MG Special,Funholding,Won,2017-04-23,2017-06-25,51.0,finance,1991.0,2819.5,7227.0,United States,Golddex,MG,55.0,Dustin Brinkmann,Central,63,7.944669453180031,8.885717651712119,1,42
70A4A2GV,Versie Hillebrand,MG Special,Gogozoom,Won,2017-08-26,2017-11-28,60.0,telecommunications,2007.0,86.68,187.0,United States,Sonron,MG,55.0,Dustin Brinkmann,Central,94,4.473693823199706,5.236441962829949,1,37
0LMA8GMJ,Rosie Papadopoulos,GTX Plus Pro,Bubba Gump,Won,2017-03-15,2017-05-10,4983.0,software,2002.0,987.39,2253.0,United States,,GTX,5482.0,Cara Losch,East,56,6.896077356701882,7.720461694599722,1,44
1O1GVZEU,Markita Hansen,GTX Basic,Cheers,Won,2017-04-18,2017-06-04,561.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,GTX,550.0,Celia Rouche,West,47,8.35957985684692,8.77539495854551,1,46
ABRQIWS9,Versie Hillebrand,GTX Basic,Statholdings,Won,2017-06-19,2017-08-24,555.0,employment,1997.0,291.27,586.0,United States,,GTX,550.0,Dustin Brinkmann,Central,66,5.677678032570093,6.375024819828097,1,41
8GMDSXYY,Markita Hansen,MG Advanced,Kan-code,Won,2017-03-25,2017-04-06,3181.0,software,1982.0,11698.03,34288.0,United States,,MG,3393.0,Celia Rouche,West,12,9.367261211366051,10.442579882010428,1,65
5H9ELV2H,Cassey Cress,GTX Plus Pro,Zathunicon,Lost,2017-07-05,2017-07-13,0.0,retail,2010.0,71.12,144.0,United States,,GTX,5482.0,Rocco Neubert,East,8,4.2783313983351166,4.976733742420574,0,54
PHP5V833,Anna Snelling,GTX Basic,Cancity,Lost,2017-03-24,2017-05-18,0.0,retail,2001.0,718.62,2448.0,United States,,GTX,550.0,Dustin Brinkmann,Central,55,6.578723294908609,7.803435056952168,0,47
2ZVWE5NE,Corliss Cosme,GTX Plus Basic,Sumace,Lost,2017-08-07,2017-12-19,0.0,retail,2000.0,167.89,493.0,Romania,,GTX,1096.0,Cara Losch,East,134,5.12924761542983,6.202535517187923,0,33
8SOQADK7,Anna Snelling,MG Special,Gogozoom,Lost,2016-11-14,2017-03-30,0.0,telecommunications,2007.0,86.68,187.0,United States,Sonron,MG,55.0,Dustin Brinkmann,Central,136,4.473693823199706,5.236441962829949,0,40
NXQR7LX6,Darcel Schlecht,GTXPro,Rundofase,Won,2017-10-23,2017-10-26,4024.0,technolgy,1983.0,1008.06,1238.0,United States,,,,Melvin Marxen,Central,3,6.916774483402297,7.122059881629142,1,58
5G645WYV,Moses Frase,GTX Plus Pro,Bioholding,Won,2017-03-28,2017-04-07,5447.0,medical,2012.0,587.34,1356.0,Philipines,,GTX,5482.0,Dustin Brinkmann,Central,10,6.377305012079846,7.213031659834869,1,52
